key,author,date,stars,title,helpful_yes,helpful_no,text,sentiment,keywords_2
0_bj,Kmorrow14,11/21/2019,5,Please never discontinue.,0,0,"I don't even understand how anyone could have anything bad to say about this ice cream. The sweat cream base is just the right about of sweet. The salted caramel core is almost bitter on it's own but when paired together they are such a great couple, plus the blondie bites! I am a digger and I never run out of these delicious gems. I will cry If they discontinue this one. For someone that doesn't want an overly sweet ice cream this is perfect.",Positive," Ice cream, Sweet cream, Salted caramel, Bitter, Blondie bites, Delicious, Discontinue, Sweet"
0_bj,Frankrizzo609,5/12/2020,5,Perfect combination!,0,0,Honestly have no idea why people are complaining about this. There couldn’t have been a better pairing of delicious succulent sweet cream ice cream paired with blonde brownies and topped off with savoring salted caramel to make your taste buds smile with such joy. I’ve been buying a pint every week for the past 3 months and haven’t had the urge to try a different flavor. Please don’t ever discontinue this flavor it makes belly very happy,Positive,"Ice cream ,Blonde brownies ,Sweet cream ,Salted caramel ,Delicious ,Succulent ,Taste buds ,Pint ,Discontinue ,Flavor ,Happy"
0_bj,vtmaple,5/4/2017,3,Shaken to the Core,0,1,"My husband was away for the evening, and I felt like a little R&R so I headed to the store for some trusty B&J. I decided to go for a flavor I'd never tried. The description sounded so delicious. And delicious it was! Until, I discovered the core was no more than a dollop on top. At about an inch deep it just vanished, leaving me with nothing but the ice cream and blondies... pretty good stuff, but I'm disappointed at the lack of core.",Negative,"trusty B&J,ice cream,blondies,core,R&R"
0_bj,MELA,4/19/2018,2,Too Salty,1,1,"That Salted Carmel Core is WAY WAY too Salty. I tired this when it firs came out and I hate it because it was too salty, but I decided to give it another try to see if the formula had been tweaked.. and nope, it has not. So So SO salty. Like others below, I scooped out the core and ate around what I could.",Negative,"salted caramel core,way too salty,first time,tried again,formula not tweaked,scooped out core,ate around"
0_bj,Nick,7/14/2017,5,Great ice cream,1,1,"This flavor is magnificent. The sweet cream ice cream works perfectly with the caramel and blondies. And the blondies are particularly great - soft and flavorful. I'm always scared that this flavor will go to the graveyard. Please, Ben and Jerry's, don't discontinue salted caramel core!",Positive," Salted Caramel Core , Sweet Cream Ice Cream , Caramel , Blondies , Ben and Jerry's , Graveyard , Discontinue"
0_bj,Shelby844,2/21/2018,3,My parents by was disappointing,1,1,"I wanted to try something new and thought this looked delicious. It was REALLY good, but less than half way down the “core” literally disappeared. I mean, the ice cream and blonde chi class were good. But I really bought it for the caramel core and kind of feel like I got jipped.",Negative,"try something new,looked delicious,REALLY good,ice cream,blonde chi,caramel core,feel jipped"
0_bj,Laydgodiva,5/2/2018,5,THEE BEST HANDS DOWN,0,1,"I LOVE this flavor!!!
I have been addicted to this since 2016!!!
It surpasses anything like it!
I love salted caramel ice cream. However it’s hard finding one WITHOUT chocolate!!!
Chocolate overwhelms the salted caramel for me!
However, salted caramel core gets it right!!!
The blondie bites are the cherry on top!
Please don’t ever discontinue this flavor!!!
If I could afford to purchase every pint, I would!!!",Positive,"love, addicted, 2016, salted caramel, ice cream, chocolate, blondie bites, don't discontinue, afford, purchase"
0_bj,Cami123,6/12/2020,2,I wanted to like it...,0,0,"I really wanted to like this ice cream because I'm a die hard B&J's fan! However it just wasn't that great. The ice cream base was very yummy, it wasn't an overpowering flavor and the blondie chucks were very good! But the center, tasted like pure table salt and sugar mixed. It really was over the top salts to the point where I just ended up eating around it...I wish I would have gotten another flavor if I had known.",Neutral,"Ice Cream ,B&J's ,Blondie Chucks ,Table Salt ,Sugar ,Flavor"
0_bj,Leeanette323,5/24/2019,4,What happened to the blondes bites?,0,1,"This was my favorite Ben and Jerry's flavor. I still love the sweet cream ice-cream and I adore the caramel core, but something happened to the blonde brownie pieces. They used to be soft and chewy, perfect texture and delicious. The texture has changed now they are hard and crumbly very disappointing. Thought it was a fluke but the last maybe 5 pints I've had from different stores have all had the same issue.",Negative,"Ben and Jerry's, sweet cream, caramel core, blonde brownie, texture, crumbly, disappointing, 5 pints, different stores."
0_bj,Alli,5/8/2017,2,Delicious brownies but caramel is disgusting,1,1,I bought this last night and was very excited to try. Brownie was great but caramel was so salty that I couldn't even eat it. It was like someone poured a salt shaker's worth of salt into it. Did anyone else have this experience?,Negative,"Brownie,Caramel,Salt,Salt shaker,Eating"
0_bj,kpay,5/4/2019,5,SO GOOD.,0,1,"I've already told my husband that I just might cry if this flavor is ever discontinued. And we would need another freezer so I can stock up on pints. To the reviewers saying this mix would be better with vanilla ice cream, you need to check your taste buds! The sweet cream complements the salted caramel core so wonderfully. Although I will agree with others - more blonde brownie chunks please!",Positive,"Cry, Husband, Freezer, Vanilla Ice Cream, Sweet Cream, Salted Caramel Core, Blonde Brownie Chunks"
0_bj,katiejanes,8/8/2020,5,THE BEST!,0,0,"This is truly my favorite ice cream flavor! I have introduced several friends to it, and they love it just as much! I introduced my husband to it when we were dating, and we actually had salted caramel core pints at our wedding instead of cake. The salted caramel is perfect for salted caramel lovers, and the blonde brownies are the best addition! I would 10/10 recommend this goodness.",Positive," salted caramel , caramel lovers , blonde brownies , wedding , 10,10 recommend"
0_bj,Chickenleg,4/10/2020,5,The best thing I’ve ever put in my mouth,0,0,This was the best ice cream I’ve ever tasted. The salted Carmel mixed with the sweet cream ice cream is Devine. When you hit a blonde piece it’s the most delicious mouth watering bite. I would recommend this ice cream to everyone I know. I could live off of this for the rest of my life and be content. I stalked up on these pints during quarantine. Ben and Jerry please sponsor me.,Positive," Ice cream, Salted Caramel, Sweet cream, Blonde pieces, Mouth watering, Ben and Jerry"
0_bj,RKH123,6/11/2020,1,Salted caramel with emphasis on the SALTED,0,0,"The core concept is great because you get a lot of one key component. I normally love salted caramel. However, the caramel core in this ice cream is so salty I can't eat it. It isn't even a matter of mixing it together with the other ingredients to maybe make it taste better than it does in isolation. The salt just overpowers everything!",Negative,"core, salted caramel, caramel, salt, ice cream, ingredients, overpower"
0_bj,SaltedCaramelFan,10/17/2017,5,Excellent blend of flavors,0,1,I’m tempted to give a bad review to see if they “reach out to me to make it right” by giving free ice cream...,Negative,1. Bad Review2. Reach Out3. Free Ice Cream
0_bj,Angie38,4/29/2018,1,Tastes spoiled,0,1,"I got a pint of this ice cream and i had to throw it out. It had an awful taste and the brownies were really gross and chewy; I spit it out and it left an awful after-taste. I checked the date on the carton and it’s good until 2019, so I’m not sure what happened but the ice cream was the worst I’ve ever eaten. Won’t get that again.",Negative,"Ice cream,Brownies,Gross,Chewy,After-taste,Worst"
0_bj,Gal Friday,3/18/2019,5,Possibly my favorite flavor!!,0,1,"I'm very surprised by the low reviews on this flavor. It is absolutely delicious. The caramel core is what makes this one so special. You can enjoy it all the way down to the end of the pint. It could use more blondie chunks (bigger ones, too) but this didn't detract enough for me to take away any stars. I LOVE this flavor.",Positive,1. Caramel Core2. Blondie Chunks3. Delicious4. Love5. Low Reviews
0_bj,Trina,3/5/2018,4,Taste Amazing BUT...,0,1,I love the flavor combo of this ice cream but I just wanted more brownie pieces. I found myself trying to dig out what few pieces were in middle of my pint. Just a little disappointed. I just wanted more :( The overall taste of the ice cream was on point. I don't think a little more brownie chunks will mess that up. Thanks!,Neutral," flavor combo , brownie pieces , taste , brownie chunks"
0_bj,Jarrett,8/22/2017,4,Almost perfect!,0,1,"Ok so this was my first 'core' Ben and Jerry's. It was awesome. I love the experience of mixing the ice cream with the caramel. But where were the blondies? They were few and far between each bite. I was very excited about it everytime I managed to find a small piece. Also, are the blondies made by Greyston Bakery?",Positive,"Ben and Jerry's,Caramel,Blondies,Greyston Bakery"
0_bj,Shotgunshell,1/22/2018,5,Best ice cream in the history of cream!,0,1,My husband brought it home a few months ago and now im addicted! It's so good i as in hospital having brain surgery and it's all I wanted! I give up meals so i can eat it. I don't like chocolate so it's so hard to find blonde brownies and salted carmel without chocolate. If I had a last meal it would be it!,Positive,"Salted Caramel, Blonde Brownies, Brain Surgery, Hospital, Last Meal"
0_bj,PhoenixRises,9/3/2019,5,My Favorite Core Ice Cream!,0,1,"This one is my favorite out of the cores! I'm a lover of caramel and a lover of blondie brownies so of course this is a win! I can't see how the average rating is only 3.5. I don't get it. I don't know what people are tasting, because this is delicious. PLEASE don't get rid of this flavor!! I NEED it!",Positive,"caramel, blondie brownies, average rating, delicious, flavor, need"
0_bj,Christinel,5/25/2017,4,Love salted caramel core!!!!,0,1,"Been buying this since it came out and lately the core has been less and less each time I buy it. The core only goes 1/2 inch and then none. Wish the core would go to the bottom of the container. Please keep the same ingredient but more core caramel!
Would give it five stars with more caramel!",Positive,"buying, core, goes, inch, container, ingredient, caramel, five stars"
